,Date,Listing_ID,Ordered_Quantity,Avg_Num_Of_Listings,Top_Rank_Share,Product_ID,Category_ID,Demand
2903,30/11/2016,2740160,1,8,0.28,d6c78d68dcf42dc7d7ce2ca8878a77ed,166461011,3.571428571
3430,01/12/2016,2740160,1,8,0.25,d6c78d68dcf42dc7d7ce2ca8878a77ed,166337011,4
3431,01/12/2016,2740160,1,8,0.25,d6c78d68dcf42dc7d7ce2ca8878a77ed,166461011,4
7873,30/11/2016,9957071,0,21,0.09,89b07e6df2de911813f6b92093421781,166316011,0
7874,01/12/2016,9957071,0,20,0.15,89b07e6df2de911813f6b92093421781,166316011,0
7876,30/11/2016,2726014,0,9,0.46,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
8160,01/12/2016,2726014,0,9,0.69,9a856da91b6b7ebe0b6ac5b541909e29,3245219011,0
8446,30/11/2016,2857266,0,5,0.83,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
8447,01/12/2016,2857266,0,5,0.82,43d478f4be48f608d9b6c98b6b6fbd7d,166316011,0
8620,30/11/2016,3385828,0,3,0.79,759ba3e44dcc994e28334a17d583280d,166316011,0
8621,01/12/2016,3385828,0,3,0.66,759ba3e44dcc994e28334a17d583280d,166316011,0
8622,30/11/2016,3508892,0,5,0.53,1fb3e6a96973a8dbe05b8d36c901198d,166316011,0
8623,01/12/2016,3508892,0,5,0.5,1fb3e6a96973a8dbe05b8d36c901198d,166316011,0
9824,30/11/2016,6306120,1,2,0.46,dac465b7b2ea9d4788aa667249a3fd0b,166316011,2.173913043
9825,01/12/2016,6306120,2,2,0.47,dac465b7b2ea9d4788aa667249a3fd0b,166316011,4.255319149
10535,30/11/2016,8242852,0,2,1,c755e606d974458f08e388568e5ca197,165994011,0
10781,01/12/2016,8242852,0,2,1,c755e606d974458f08e388568e5ca197,165994011,0
11867,30/11/2016,19071432,0,1,1,adc1ca10e09b4925e34192f671f530c4,274334011,0
11870,30/11/2016,19071432,0,1,1,adc1ca10e09b4925e34192f671f530c4,166360011,0
11902,30/11/2016,19071432,0,1,1,adc1ca10e09b4925e34192f671f530c4,166405011,0
11955,01/12/2016,19071432,1,1,1,adc1ca10e09b4925e34192f671f530c4,274334011,1
11958,01/12/2016,19071432,1,1,1,adc1ca10e09b4925e34192f671f530c4,166360011,1
11990,01/12/2016,19071432,1,1,1,adc1ca10e09b4925e34192f671f530c4,166405011,1
12895,30/11/2016,193179,0,4,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
12897,30/11/2016,193179,0,4,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
13573,01/12/2016,193179,0,4,1,a5ba75ad7a862b72e7416a749f72971d,166461011,0
13575,01/12/2016,193179,0,4,1,a5ba75ad7a862b72e7416a749f72971d,166337011,0
14251,30/11/2016,194295,0,1,1,7d908e017567560735e0d206fb8a562e,166064011,0
14590,01/12/2016,194295,0,1,1,7d908e017567560735e0d206fb8a562e,166064011,0
15563,30/11/2016,6146958,0,6.79,0.65,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
15822,01/12/2016,6146958,0,6,0.79,d9da709571b7dc5e4a605271a6a15dbb,2488224011,0
16301,30/11/2016,198924,0,1.86,1,9e5433bda4bd2d2ddd292fc18e1cc388,2491218011,0
16566,01/12/2016,198924,0,1.87,1,9e5433bda4bd2d2ddd292fc18e1cc388,2491218011,0
16831,30/11/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
16832,01/12/2016,2316476,0,1,1,260ea5870d9bc9a61b5926a012cafb45,166316011,0
16833,30/11/2016,7322530,4,2,1,ce79c07656b2eaadea30c6a572026269,166034011,4
17080,01/12/2016,7322530,4,2,1,ce79c07656b2eaadea30c6a572026269,166034011,4
18522,30/11/2016,3504918,0,8,0.58,2ce4492f083d60de0b7b965fba35091f,166164011,0
18523,30/11/2016,3504918,0,8,0.58,2ce4492f083d60de0b7b965fba35091f,166038011,0
19036,01/12/2016,3504918,0,8,0.72,2ce4492f083d60de0b7b965fba35091f,166164011,0
19037,01/12/2016,3504918,0,8,0.72,2ce4492f083d60de0b7b965fba35091f,166038011,0
20904,30/11/2016,9980085,0,2,1,9278936f5fc25658fc5eb123189df6b8,166034011,0
21191,01/12/2016,9980085,0,2,1,9278936f5fc25658fc5eb123189df6b8,166034011,0
22090,30/11/2016,9992813,0,1,1,9cce7e70117151eeed13e500dfb125cb,2975415011,0
22413,01/12/2016,9992813,0,1,1,9cce7e70117151eeed13e500dfb125cb,2975415011,0
22736,30/11/2016,9999293,0,4,1,54703be05b5aab623897d6df031709ff,2975419011,0
23010,01/12/2016,9999293,1,4,1,54703be05b5aab623897d6df031709ff,2975419011,1
23654,30/11/2016,19028856,0,1,1,e7f8d1be78fa68bc33c45d65e6711497,166363011,0
23710,30/11/2016,19028856,0,1,1,e7f8d1be78fa68bc33c45d65e6711497,166360011,0
23714,30/11/2016,19028856,0,1,1,e7f8d1be78fa68bc33c45d65e6711497,2491829011,0
23728,01/12/2016,19028856,0,1,1,e7f8d1be78fa68bc33c45d65e6711497,166363011,0
23784,01/12/2016,19028856,0,1,1,e7f8d1be78fa68bc33c45d65e6711497,166360011,0
23788,01/12/2016,19028856,0,1,1,e7f8d1be78fa68bc33c45d65e6711497,2491829011,0
23802,30/11/2016,15574899,0,4,1,a290b2d95976f06b983089b30d4db224,166221011,0
23804,30/11/2016,15574899,0,4,1,a290b2d95976f06b983089b30d4db224,1265807011,0
24040,01/12/2016,15574899,0,4,1,a290b2d95976f06b983089b30d4db224,166221011,0
24042,01/12/2016,15574899,0,4,1,a290b2d95976f06b983089b30d4db224,1265807011,0
25408,30/11/2016,12738179,0,2,1,ecdb49e5e764d4e3795195e40de2b907,6925837011,0
25747,01/12/2016,12738179,0,2,1,ecdb49e5e764d4e3795195e40de2b907,6925837011,0
26086,30/11/2016,12738307,0,6,0.46,fd939df69e6d81de9c3962d8642b4416,166028011,0
26089,30/11/2016,12738307,0,6,0.46,fd939df69e6d81de9c3962d8642b4416,166027011,0
26580,01/12/2016,12738307,0,6,0.4,fd939df69e6d81de9c3962d8642b4416,166028011,0
26583,01/12/2016,12738307,0,6,0.4,fd939df69e6d81de9c3962d8642b4416,166027011,0
27620,30/11/2016,12742107,0,6,0.46,fd939df69e6d81de9c3962d8642b4416,166028011,0
27623,30/11/2016,12742107,0,6,0.46,fd939df69e6d81de9c3962d8642b4416,166027011,0
28114,01/12/2016,12742107,1,6,0.4,fd939df69e6d81de9c3962d8642b4416,166028011,2.5
28117,01/12/2016,12742107,1,6,0.4,fd939df69e6d81de9c3962d8642b4416,166027011,2.5
29448,30/11/2016,12745635,0,5,0.66,7cfd365d4b9e6a44e0236813fc7241f3,6925837011,0
29787,01/12/2016,12745635,0,5,0.64,7cfd365d4b9e6a44e0236813fc7241f3,6925837011,0
31398,30/11/2016,12750347,0,4,0.47,c5eb6f0844b597f31aac039754619170,2519979011,0
31737,01/12/2016,12750347,0,4,0.48,c5eb6f0844b597f31aac039754619170,2519979011,0
33994,30/11/2016,18950386,0,3.71,1,b4eca562105da99f75975651d8f9e0f2,166038011,0
33998,30/11/2016,18950386,0,3.71,1,b4eca562105da99f75975651d8f9e0f2,166164011,0
34270,01/12/2016,18950386,0,4,1,b4eca562105da99f75975651d8f9e0f2,166038011,0
34274,01/12/2016,18950386,0,4,1,b4eca562105da99f75975651d8f9e0f2,166164011,0
36232,30/11/2016,19867796,0,2,0.41,e728e47e30fcb3931f02e9eb3a389202,166221011,0
36233,30/11/2016,19867796,0,2,0.41,e728e47e30fcb3931f02e9eb3a389202,1265807011,0
36910,01/12/2016,19867796,0,2,0.45,e728e47e30fcb3931f02e9eb3a389202,166221011,0
36911,01/12/2016,19867796,0,2,0.45,e728e47e30fcb3931f02e9eb3a389202,1265807011,0
38074,30/11/2016,19879164,0,5,0.32,b008f7738fc97ea95ac1c659a1b36692,2522067011,0
38075,30/11/2016,19879164,0,5,0.32,b008f7738fc97ea95ac1c659a1b36692,166220011,0
38750,01/12/2016,19879164,0,5,0.36,b008f7738fc97ea95ac1c659a1b36692,2522067011,0
38751,01/12/2016,19879164,0,5,0.36,b008f7738fc97ea95ac1c659a1b36692,166220011,0
39426,30/11/2016,19880828,0,3,0.39,ba737b6eef233d191ef71bb854f31f9d,166220011,0
39429,30/11/2016,19880828,0,3,0.39,ba737b6eef233d191ef71bb854f31f9d,2522049011,0
40104,01/12/2016,19880828,0,3,0.4,ba737b6eef233d191ef71bb854f31f9d,166220011,0
40107,01/12/2016,19880828,0,3,0.4,ba737b6eef233d191ef71bb854f31f9d,2522049011,0
40782,30/11/2016,19900020,0,1,1,2078b36d82724c74510487789a741279,166220011,0
40783,30/11/2016,19900020,0,1,1,2078b36d82724c74510487789a741279,2522049011,0
41460,01/12/2016,19900020,0,1,1,2078b36d82724c74510487789a741279,166220011,0
41461,01/12/2016,19900020,0,1,1,2078b36d82724c74510487789a741279,2522049011,0
48320,30/11/2016,9844530,0,1,1,6b8082eae729df7ecb1f18a2f686ee8a,166070011,0
48321,30/11/2016,9844530,0,1,1,6b8082eae729df7ecb1f18a2f686ee8a,2488744011,0
48842,01/12/2016,9844530,0,1,1,6b8082eae729df7ecb1f18a2f686ee8a,166070011,0
48843,01/12/2016,9844530,0,1,1,6b8082eae729df7ecb1f18a2f686ee8a,2488744011,0
49440,30/11/2016,6222484,0,1,1,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
49709,01/12/2016,6222484,0,1,1,c4c7d3e8d5d90cd134dad23019fdad3f,166347011,0
51274,30/11/2016,10028243,0,3,1,8b46d82b40fa2875bb40eb1eb1f1e469,274293011,0
51555,01/12/2016,10028243,0,3,1,8b46d82b40fa2875bb40eb1eb1f1e469,274293011,0
51836,30/11/2016,10032075,0,6,0.61,ccbfae861b945ece4a2f7053acf006f1,165994011,0
52175,01/12/2016,10032075,0,6,0.52,ccbfae861b945ece4a2f7053acf006f1,165994011,0
52514,30/11/2016,11820386,0,6,0.53,f33dde41336d53a8774eb626720bcaee,2514571011,0
52764,01/12/2016,11820386,0,6,0.57,f33dde41336d53a8774eb626720bcaee,2514571011,0
53533,30/11/2016,352964,3,10.98,0.67,57eb4e811164c4816d89a75bfb79fe8d,166327011,4.47761194
53644,01/12/2016,352964,2,10.36,0.82,57eb4e811164c4816d89a75bfb79fe8d,166327011,2.43902439
53755,30/11/2016,692234,0,20,0.3,0305bbea90f49863f469d9188faa07d4,166310011,0
53767,30/11/2016,692234,0,20,0.3,0305bbea90f49863f469d9188faa07d4,166309011,0
54114,01/12/2016,692234,0,20,0.46,0305bbea90f49863f469d9188faa07d4,166310011,0
54126,01/12/2016,692234,0,20,0.46,0305bbea90f49863f469d9188faa07d4,166309011,0
54473,30/11/2016,3467816,0,13.13,0.48,feb51fa88fcf37cfcd9ee672c1471b6f,166337011,0
54474,30/11/2016,3467816,0,13.13,0.48,feb51fa88fcf37cfcd9ee672c1471b6f,166461011,0
54641,01/12/2016,3467816,0,12.07,0.58,feb51fa88fcf37cfcd9ee672c1471b6f,166337011,0
54642,01/12/2016,3467816,0,12.07,0.58,feb51fa88fcf37cfcd9ee672c1471b6f,166461011,0
54811,30/11/2016,9529602,1,5,0.51,825fd0c296e1082462b789706cd0426a,166337011,1.960784314
54813,30/11/2016,9529602,1,5,0.51,825fd0c296e1082462b789706cd0426a,166461011,1.960784314
55317,01/12/2016,9529602,0,5,0.32,825fd0c296e1082462b789706cd0426a,166337011,0
55319,01/12/2016,9529602,0,5,0.32,825fd0c296e1082462b789706cd0426a,166461011,0
58246,30/11/2016,12790403,0,2,0.54,3dbd14882779094cc3302b1ae5aac19a,166027011,0
58554,01/12/2016,12790403,0,2,0.54,3dbd14882779094cc3302b1ae5aac19a,166027011,0
59540,30/11/2016,11529454,0,4,0.53,15d3db1c72079741d53ee0c5b2fa9654,166337011,0
59541,30/11/2016,11529454,0,4,0.53,15d3db1c72079741d53ee0c5b2fa9654,166461011,0
59818,01/12/2016,11529454,0,4,0.45,15d3db1c72079741d53ee0c5b2fa9654,166337011,0
59819,01/12/2016,11529454,0,4,0.45,15d3db1c72079741d53ee0c5b2fa9654,166461011,0
63816,30/11/2016,3794768,10,11,0.22,f733e34f6daa352a9f9d3636defead02,166275011,45.45454545
63818,30/11/2016,3794768,10,11,0.22,f733e34f6daa352a9f9d3636defead02,166169011,45.45454545
64460,01/12/2016,3794768,8,11,0.13,f733e34f6daa352a9f9d3636defead02,166275011,61.53846154
64462,01/12/2016,3794768,8,11,0.13,f733e34f6daa352a9f9d3636defead02,166169011,61.53846154
66391,30/11/2016,9998746,0,14.43,0.48,360a9b8f9aa509ef555b09304fd631bd,166363011,0
66689,01/12/2016,9998746,0,13.91,0.41,360a9b8f9aa509ef555b09304fd631bd,166363011,0
67467,30/11/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,1265807011,0
67469,30/11/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,166221011,0
68021,01/12/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,1265807011,0
68023,01/12/2016,5965540,0,1,1,e9fb8174ff5546a25daccdaa55bc7c92,166221011,0
68575,30/11/2016,11100546,0,6,0.64,c35994999adb4042b5ddfdba36649bd4,166363011,0
68801,01/12/2016,11100546,0,6,0.67,c35994999adb4042b5ddfdba36649bd4,166363011,0
70313,30/11/2016,6376734,0,3,0.2,915adf3b5f5b01c6440c0c67dfd74340,1272924011,0
70652,01/12/2016,6376734,0,3,0.25,915adf3b5f5b01c6440c0c67dfd74340,1272924011,0
72115,30/11/2016,9737306,0,2,0.63,6afe3752d4521a44c4eb6d2a9ba59406,2975303011,0
72116,30/11/2016,9737306,0,2,0.63,6afe3752d4521a44c4eb6d2a9ba59406,2975419011,0
72731,01/12/2016,9737306,0,2,0.61,6afe3752d4521a44c4eb6d2a9ba59406,2975303011,0
72732,01/12/2016,9737306,0,2,0.61,6afe3752d4521a44c4eb6d2a9ba59406,2975419011,0
73347,30/11/2016,9754602,0,1,1,6b615bac62e640bd5e81f6b86c833da9,2975414011,0
73594,01/12/2016,9754602,0,1,1,6b615bac62e640bd5e81f6b86c833da9,2975414011,0
75235,30/11/2016,12660778,0,2,0.62,f69dd375284ccfda5902bc8f3b4da147,166355011,0
75240,30/11/2016,12660778,0,2,0.62,f69dd375284ccfda5902bc8f3b4da147,2514571011,0
75460,01/12/2016,12660778,0,2,0.81,f69dd375284ccfda5902bc8f3b4da147,166355011,0
75465,01/12/2016,12660778,0,2,0.81,f69dd375284ccfda5902bc8f3b4da147,2514571011,0
75685,30/11/2016,12665218,0,1,1,93c89b5cfb444ecdc8c55daa3e5c8ab2,166355011,0
75927,01/12/2016,12665218,0,1,1,93c89b5cfb444ecdc8c55daa3e5c8ab2,166355011,0
76169,30/11/2016,12665482,0,1,1,3cef7beb6cca98f50d122e0175bead16,166355011,0
76411,01/12/2016,12665482,0,1,1,3cef7beb6cca98f50d122e0175bead16,166355011,0
78059,30/11/2016,12673058,0,1,1,65bfaec9e767597c6c4f625cb5345765,166355011,0
78301,01/12/2016,12673058,0,1,1,65bfaec9e767597c6c4f625cb5345765,166355011,0
83843,30/11/2016,12836798,1,3,1,d94c64078944697cc48b083ea9b4a5d1,166355011,1
84085,01/12/2016,12836798,0,3,1,d94c64078944697cc48b083ea9b4a5d1,166355011,0
84811,30/11/2016,12844574,0,1,1,1428d14f75887f3eb6e4a7fa9c0f5183,166355011,0
85053,01/12/2016,12844574,0,1,1,1428d14f75887f3eb6e4a7fa9c0f5183,166355011,0
85295,30/11/2016,12844862,0,3,1,d94c64078944697cc48b083ea9b4a5d1,166355011,0
85537,01/12/2016,12844862,0,3,1,d94c64078944697cc48b083ea9b4a5d1,166355011,0
89713,30/11/2016,13141476,0,1,1,9d828301f512b573ccb87997c2708c50,166355011,0
89955,01/12/2016,13141476,0,1,1,9d828301f512b573ccb87997c2708c50,166355011,0
104987,30/11/2016,14744612,0,2,1,0a4c804346d3d82539e59f9748792112,2488756011,0
104989,30/11/2016,14744612,0,2,1,0a4c804346d3d82539e59f9748792112,166064011,0
105293,01/12/2016,14744612,0,2,1,0a4c804346d3d82539e59f9748792112,2488756011,0
105295,01/12/2016,14744612,0,2,1,0a4c804346d3d82539e59f9748792112,166064011,0
106031,30/11/2016,13446426,0,2,0.7,957da26bb118dde9b6ed58e34ddacfc2,166337011,0
106034,30/11/2016,13446426,0,2,0.7,957da26bb118dde9b6ed58e34ddacfc2,166461011,0
106379,01/12/2016,13446426,0,1.54,0.7,957da26bb118dde9b6ed58e34ddacfc2,166337011,0
106382,01/12/2016,13446426,0,1.54,0.7,957da26bb118dde9b6ed58e34ddacfc2,166461011,0
116479,30/11/2016,19327830,0,2,1,f29474d61e6f25dc523aeffaf66256e5,166164011,0
116484,30/11/2016,19327830,0,2,1,f29474d61e6f25dc523aeffaf66256e5,166588011,0
116485,30/11/2016,19327830,0,2,1,f29474d61e6f25dc523aeffaf66256e5,3244726011,0
116817,30/11/2016,19570788,0,3,1,b2f8850a54fdc599502cfb59b9c5b0bd,166164011,0
116818,30/11/2016,19570788,0,3,1,b2f8850a54fdc599502cfb59b9c5b0bd,3244726011,0
116826,30/11/2016,19570788,0,3,1,b2f8850a54fdc599502cfb59b9c5b0bd,166588011,0
118214,01/12/2016,13050806,11,20,0.45,b8a24c3c4b8f4fb18240a66656e82f70,166099011,24.44444444
118215,01/12/2016,13050806,11,20,0.45,b8a24c3c4b8f4fb18240a66656e82f70,166220011,24.44444444
118217,01/12/2016,13050806,11,20,0.45,b8a24c3c4b8f4fb18240a66656e82f70,2522067011,24.44444444
118482,01/12/2016,3534512,2,1,1,b3f49797cdc1d81a43bdd3f1c3424096,166050011,2
118780,01/12/2016,3541358,0,1,1,b633313fd6b0da7b3e6b4a702a366ada,293582011,0
119091,01/12/2016,3547846,5,1,1,aed5cb01adc8cdefe2ae7a142cd5cb65,2975414011,5
119412,01/12/2016,3557220,0,1,1,88dd6ab7d38a5f538d9d855ee559a8e9,166051011,0
119723,01/12/2016,5523224,0,1,1,c45f926a18737f229b0699929d8d67c9,166050011,0
123009,01/12/2016,3958751,0,8,0.41,5175dd9e27c80fb7bf4bf98c409413e0,166291011,0
126557,01/12/2016,5350673,0,1,1,db33c2e7e97e054c47c572183debaac6,375539011,0
126896,01/12/2016,5392937,0,3,1,a28d5f139f45455a45d25441975a1f7e,375519011,0
126898,01/12/2016,5392937,0,3,1,a28d5f139f45455a45d25441975a1f7e,2491218011,0
127574,01/12/2016,5442713,0,2,0.76,e09a9e54e1a2f4bdd2ab7e2e0b5bb393,166040011,0
127913,01/12/2016,5454049,0,1,1,3e4c8a11cc088689a0804eae08a762b8,3244830011,0
128252,01/12/2016,5509449,0,3,0.73,601311562246a2747940fd2232a077c7,2522081011,0
128591,01/12/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
129099,01/12/2016,84013,0,9,0.08,531619ee7153da5bd6f9757522fc3b16,1243732011,0
129100,01/12/2016,84013,0,9,0.08,531619ee7153da5bd6f9757522fc3b16,166220011,0
129435,01/12/2016,86003,0,2.87,0.44,a21c833975cc2b0b719b95bba9ba2721,166061011,0
129770,01/12/2016,87503,0,14,0.51,9b0973dd1e55256b3c39191d47e5f61f,166086011,0
129772,01/12/2016,87503,0,14,0.51,9b0973dd1e55256b3c39191d47e5f61f,166080011,0
130440,01/12/2016,87937,0,1,1,7b673dc660ed23516241f63d7220a554,166294011,0
130541,01/12/2016,88372,0,8.27,0.6,10acbba9054b460df7ff031e952c03f6,166269011,0
130876,01/12/2016,90019,10,9,0.08,531619ee7153da5bd6f9757522fc3b16,1243732011,125
130877,01/12/2016,90019,10,9,0.08,531619ee7153da5bd6f9757522fc3b16,166220011,125
131990,01/12/2016,100517,0,8,0.16,9bb672869130d2b23a57f6028064ba13,2491218011,0
132329,01/12/2016,170260,1,6,0.39,486d5048db412f418ae0b7f0a4439dd6,166346011,2.564102564
133969,01/12/2016,196577,0,1,1,46a9c4939203bcbc87017cd9a6c061e7,166054011,0
134745,01/12/2016,12742555,0,2,0.48,c33199c4dd183d82bdad0bba2a7de7e6,166028011,0
134746,01/12/2016,12742555,0,2,0.48,c33199c4dd183d82bdad0bba2a7de7e6,166027011,0
136329,01/12/2016,16622000,0,4.98,0.09,64cd904de75856e2760661db85234b32,2514571011,0
136331,01/12/2016,16622000,0,4.98,0.09,64cd904de75856e2760661db85234b32,2489736011,0
11423,01/12/2016,19327830,0,2,1,f29474d61e6f25dc523aeffaf66256e5,166164011,0
11428,01/12/2016,19327830,0,2,1,f29474d61e6f25dc523aeffaf66256e5,166588011,0
11429,01/12/2016,19327830,0,2,1,f29474d61e6f25dc523aeffaf66256e5,3244726011,0
11633,02/12/2016,19327830,0,2,1,f29474d61e6f25dc523aeffaf66256e5,166164011,0
11638,02/12/2016,19327830,0,2,1,f29474d61e6f25dc523aeffaf66256e5,166588011,0
11639,02/12/2016,19327830,0,2,1,f29474d61e6f25dc523aeffaf66256e5,3244726011,0
12099,01/12/2016,19570788,0,3,1,b2f8850a54fdc599502cfb59b9c5b0bd,166164011,0
12100,01/12/2016,19570788,0,3,1,b2f8850a54fdc599502cfb59b9c5b0bd,3244726011,0
12108,01/12/2016,19570788,0,3,1,b2f8850a54fdc599502cfb59b9c5b0bd,166588011,0
12252,02/12/2016,19570788,0,3,1,b2f8850a54fdc599502cfb59b9c5b0bd,166164011,0
12253,02/12/2016,19570788,0,3,1,b2f8850a54fdc599502cfb59b9c5b0bd,3244726011,0
12261,02/12/2016,19570788,0,3,1,b2f8850a54fdc599502cfb59b9c5b0bd,166588011,0
14592,02/12/2016,13050806,6,20,0.18,b8a24c3c4b8f4fb18240a66656e82f70,166099011,33.33333333
14593,02/12/2016,13050806,6,20,0.18,b8a24c3c4b8f4fb18240a66656e82f70,166220011,33.33333333
14595,02/12/2016,13050806,6,20,0.18,b8a24c3c4b8f4fb18240a66656e82f70,2522067011,33.33333333
14860,03/12/2016,13050806,0,20,0.03,b8a24c3c4b8f4fb18240a66656e82f70,166099011,0
14861,03/12/2016,13050806,0,20,0.03,b8a24c3c4b8f4fb18240a66656e82f70,166220011,0
14863,03/12/2016,13050806,0,20,0.03,b8a24c3c4b8f4fb18240a66656e82f70,2522067011,0
15157,02/12/2016,3534512,2,1,1,b3f49797cdc1d81a43bdd3f1c3424096,166050011,2
15455,03/12/2016,3534512,2,1,1,b3f49797cdc1d81a43bdd3f1c3424096,166050011,2
15753,02/12/2016,3541358,0,1,1,b633313fd6b0da7b3e6b4a702a366ada,293582011,0
16064,03/12/2016,3541358,0,1,1,b633313fd6b0da7b3e6b4a702a366ada,293582011,0
16375,02/12/2016,3547846,8,1,1,aed5cb01adc8cdefe2ae7a142cd5cb65,2975414011,8
16696,03/12/2016,3547846,6,1,1,aed5cb01adc8cdefe2ae7a142cd5cb65,2975414011,6
17017,02/12/2016,3557220,0,1,1,88dd6ab7d38a5f538d9d855ee559a8e9,166051011,0
17328,03/12/2016,3557220,0,1,1,88dd6ab7d38a5f538d9d855ee559a8e9,166051011,0
17639,02/12/2016,5523224,0,1,1,c45f926a18737f229b0699929d8d67c9,166050011,0
17868,03/12/2016,5523224,0,1,1,c45f926a18737f229b0699929d8d67c9,166050011,0
24889,02/12/2016,3958751,0,8.92,0.44,5175dd9e27c80fb7bf4bf98c409413e0,166291011,0
25196,03/12/2016,3958751,0,9,0.35,5175dd9e27c80fb7bf4bf98c409413e0,166291011,0
31444,02/12/2016,5350673,0,1,1,db33c2e7e97e054c47c572183debaac6,375539011,0
31783,03/12/2016,5350673,0,1,1,db33c2e7e97e054c47c572183debaac6,375539011,0
32122,02/12/2016,5392937,0,3,1,a28d5f139f45455a45d25441975a1f7e,375519011,0
32124,02/12/2016,5392937,0,3,1,a28d5f139f45455a45d25441975a1f7e,2491218011,0
32800,03/12/2016,5392937,0,3,1,a28d5f139f45455a45d25441975a1f7e,375519011,0
32802,03/12/2016,5392937,0,3,1,a28d5f139f45455a45d25441975a1f7e,2491218011,0
33478,02/12/2016,5442713,0,2,0.62,e09a9e54e1a2f4bdd2ab7e2e0b5bb393,166040011,0
33817,03/12/2016,5442713,0,2,0.68,e09a9e54e1a2f4bdd2ab7e2e0b5bb393,166040011,0
34156,02/12/2016,5454049,0,1,1,3e4c8a11cc088689a0804eae08a762b8,3244830011,0
34495,03/12/2016,5454049,0,1,1,3e4c8a11cc088689a0804eae08a762b8,3244830011,0
34834,02/12/2016,5509449,0,3,0.7,601311562246a2747940fd2232a077c7,2522081011,0
35173,03/12/2016,5509449,0,3,0.59,601311562246a2747940fd2232a077c7,2522081011,0
35512,02/12/2016,5567401,0,3,0.29,66f7474b2e7b6f8f83f16e2d838ccbb8,166040011,0
35851,03/12/2016,5567401,0,3,0.54,66f7474b2e7b6f8f83f16e2d838ccbb8,166040011,0
36190,02/12/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
36529,03/12/2016,5567657,0,2,1,c164153628b32b6f89e41dcba2083a70,3244830011,0
37206,02/12/2016,84013,1,9,0.16,531619ee7153da5bd6f9757522fc3b16,1243732011,6.25
37207,02/12/2016,84013,1,9,0.16,531619ee7153da5bd6f9757522fc3b16,166220011,6.25
37542,03/12/2016,84013,0,8.89,0.18,531619ee7153da5bd6f9757522fc3b16,1243732011,0
37543,03/12/2016,84013,0,8.89,0.18,531619ee7153da5bd6f9757522fc3b16,166220011,0
37878,02/12/2016,86003,0,4.77,0.3,a21c833975cc2b0b719b95bba9ba2721,166061011,0
38213,03/12/2016,86003,0,6,0.5,a21c833975cc2b0b719b95bba9ba2721,166061011,0
38548,02/12/2016,87503,0,14,0.23,9b0973dd1e55256b3c39191d47e5f61f,166086011,0
38550,02/12/2016,87503,0,14,0.23,9b0973dd1e55256b3c39191d47e5f61f,166080011,0
39218,03/12/2016,87503,0,14,0.38,9b0973dd1e55256b3c39191d47e5f61f,166086011,0
39220,03/12/2016,87503,0,14,0.38,9b0973dd1e55256b3c39191d47e5f61f,166080011,0
39888,02/12/2016,87937,0,1,1,7b673dc660ed23516241f63d7220a554,166294011,0
39989,03/12/2016,87937,1,1,1,7b673dc660ed23516241f63d7220a554,166294011,1
40090,02/12/2016,88372,0,9,0.46,10acbba9054b460df7ff031e952c03f6,166269011,0
40425,03/12/2016,88372,0,9,0.59,10acbba9054b460df7ff031e952c03f6,166269011,0
40760,02/12/2016,90019,13,9,0.16,531619ee7153da5bd6f9757522fc3b16,1243732011,81.25
40761,02/12/2016,90019,13,9,0.16,531619ee7153da5bd6f9757522fc3b16,166220011,81.25
41096,03/12/2016,90019,6,8.89,0.18,531619ee7153da5bd6f9757522fc3b16,1243732011,33.33333333
41097,03/12/2016,90019,6,8.89,0.18,531619ee7153da5bd6f9757522fc3b16,166220011,33.33333333
43612,02/12/2016,100517,0,7.83,0.32,9bb672869130d2b23a57f6028064ba13,2491218011,0
43951,02/12/2016,170260,1,6,0.3,486d5048db412f418ae0b7f0a4439dd6,166346011,3.333333333
44289,03/12/2016,170260,0,6,0.33,486d5048db412f418ae0b7f0a4439dd6,166346011,0
45111,02/12/2016,11340933,0,7,0.61,840bb90aa73bc2552b324ecd4e4d1552,2975415011,0
45448,03/12/2016,11340933,0,7,0.68,840bb90aa73bc2552b324ecd4e4d1552,2975415011,0
47443,02/12/2016,11360436,1,14.99,0.29,4afdbd627d79539fcbe485eb8f372e8d,2491296011,3.448275862
47728,03/12/2016,11360436,0,14.41,0.3,4afdbd627d79539fcbe485eb8f372e8d,2491296011,0
48013,02/12/2016,2740160,2,8,0.37,d6c78d68dcf42dc7d7ce2ca8878a77ed,166337011,5.405405405
